Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
26,3,2,4,2,2,560110.7722,4448537.882,40.18507326561404,-110.29388748462173,2603S04WU,V.1
26,3,2,4,2,2,560107.7063,4449333.337,40.1922395984382,-110.2938491829962,2603S04WU,V.1
26,3,2,4,2,2,560103.8096,4450129.127,40.19940899984392,-110.2938205916306,2603S04WU,V.1
26,3,2,4,2,2,560103.8096,4450129.127,40.19940899984392,-110.2938205916306,2603S04WU,V.1
26,3,2,4,2,2,560103.8096,4450129.127,40.19940899984392,-110.2938205916306,2603S04WU,V.1
26,3,2,4,2,2,559701.3275,4450129.573,40.19944176755904,-110.29854910831058,2603S04WU,V.1
26,3,2,4,2,2,559296.6691,4450129.31,40.1994681087842,-110.3033032660096,2603S04WU,V.1
26,3,2,4,2,2,558489.9454,4450132.345,40.199552105179066,-110.31278081171797,2603S04WU,V.1
26,3,2,4,2,2,558489.9454,4450132.345,40.199552105179066,-110.31278081171797,2603S04WU,V.1
26,3,2,4,2,2,558489.9454,4450132.345,40.199552105179066,-110.31278081171797,2603S04WU,V.1
26,3,2,4,2,2,558489.9454,4450132.345,40.199552105179066,-110.31278081171797,2603S04WU,V.1
26,3,2,4,2,2,558488.7638,4449333.261,40.19235336148684,-110.31286736250325,2603S04WU,V.1
26,3,2,4,2,2,558488.2459,4448530.129,40.185118094511,-110.31294645623854,2603S04WU,V.1
26,3,2,4,2,2,558488.2459,4448530.129,40.185118094511,-110.31294645623854,2603S04WU,V.1
25,3,2,5,2,2,550373.6249,4448349.443,40.184016722778445,-110.40827676455297,2503S05WU,V.1
25,3,2,5,2,2,550775.1714,4448349.656,40.18399443825229,-110.403560147202,2503S05WU,V.1
25,3,2,5,2,2,551176.7485,4448349.809,40.1839714191757,-110.39884318066119,2503S05WU,V.1
25,3,2,5,2,2,551578.3255,4448349.963,40.18394821694365,-110.39412622080424,2503S05WU,V.1
