Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
25,3,2,6,2,2,542511.6151819971,4448317.282185042,40.18416215736605,-110.50062783703935,2503S06WU,V.1
25,3,2,6,2,2,542508.068548561,4445685.824575087,40.16045503201593,-110.50084321381543,2503S06WU,V.1
25,3,2,6,2,2,542508.068548561,4445685.824575087,40.16045503201593,-110.50084321381543,2503S06WU,V.1
25,3,2,6,2,2,542508.068548561,4445685.824575087,40.16045503201593,-110.50084321381543,2503S06WU,V.1
25,3,2,6,2,2,539862.6314406873,4445689.73633745,40.16062002041547,-110.53190636473013,2503S06WU,V.1
25,3,2,6,2,2,538541.7476229883,4445683.197978254,40.16062277867742,-110.54741699026287,2503S06WU,V.1
25,3,2,6,2,2,537220.8130540422,4445676.8130692355,40.16062484387619,-110.56292822310004,2503S06WU,V.1
9,2,2,1,2,2,581727.8486184542,4462817.341717729,40.31187762050868,-110.0381649012657,0902S01WU,V.1
9,2,2,1,2,2,581727.8486184542,4462817.341717729,40.31187762050868,-110.0381649012657,0902S01WU,V.1
9,2,2,1,2,2,581687.5492771985,4465553.2649351265,40.33652682823739,-110.03828939249823,0902S01WU,V.1
9,2,2,1,2,2,581650.8982477261,4466870.65520078,40.34839746270675,-110.03855235542821,0902S01WU,V.1
9,2,2,1,2,2,581642.7737170223,4468187.060129707,40.360256405265865,-110.03847957908427,0902S01WU,V.1
9,2,2,1,2,2,581642.7737170223,4468187.060129707,40.360256405265865,-110.03847957908427,0902S01WU,V.1
9,2,2,1,2,2,584278.971038157,4468132.108178496,40.35949914217305,-110.00744425430274,0902S01WU,V.1
9,2,2,1,2,2,585607.8739135481,4468164.598758322,40.35965645059395,-109.99179164728469,0902S01WU,V.1
9,2,2,1,2,2,586916.5345709997,4468196.930897725,40.3598123222412,-109.97637739149125,0902S01WU,V.1
9,2,2,1,2,2,586943.0162782728,4466877.406603413,40.34792353900329,-109.97624534645193,0902S01WU,V.1
9,2,2,1,2,2,586968.8517270529,4465557.549436259,40.33603180094051,-109.97612095642678,0902S01WU,V.1
9,2,2,1,2,2,586991.2107500846,4464236.598652282,40.324130550208395,-109.97603762939585,0902S01WU,V.1
9,2,2,1,2,2,587013.6063106817,4462913.868231801,40.31221324106094,-109.97595409986343,0902S01WU,V.1
9,2,2,1,2,2,585694.0402298627,4462893.0684420895,40.31216229414686,-109.99148430285159,0902S01WU,V.1
9,2,2,1,2,2,584374.7431088624,4462872.336869056,40.312109849109994,-110.00701135138418,0902S01WU,V.1
9,2,2,1,2,2,583055.1212690693,4462850.0515366355,40.31204135549965,-110.02254244080854,0902S01WU,V.1
9,2,2,1,2,2,581727.8736317307,4462816.964004558,40.31187421560456,-110.03816465520495,0902S01WU,V.1
36,3,2,2,2,2,576671.9961359799,4450982.245112429,40.20574312143333,-110.09907409392595,3603S02WU,V.1
36,3,2,2,2,2,576667.2805778676,4452301.986687895,40.217632254931324,-110.0989720572459,3603S02WU,V.1
36,3,2,2,2,2,576662.5650197554,4453621.72826336,40.229521363755566,-110.09886994623811,3603S02WU,V.1
36,3,2,2,2,2,576657.8494616431,4454941.469838825,40.24141044790414,-110.09876776085733,3603S02WU,V.1
36,3,2,2,2,2,576653.1339035309,4456261.211414291,40.253299507375225,-110.09866550105824,3603S02WU,V.1
36,3,2,2,2,2,577974.8109357773,4456269.003232583,40.2532476195001,-110.0831253331648,3603S02WU,V.1
36,3,2,2,2,2,579296.4879680237,4456276.795050875,40.25319364483356,-110.06758522892918,3603S02WU,V.1
36,3,2,2,2,2,580616.4206041107,4456283.565478666,40.25312855054314,-110.05206582732119,3603S02WU,V.1
36,3,2,2,2,2,581937.6934191547,4456290.304345461,40.25306095960048,-110.03653074416556,3603S02WU,V.1
36,3,2,2,2,2,581951.488755055,4454944.965073452,40.24094060372136,-110.03654041026249,3603S02WU,V.1
36,3,2,2,2,2,581959.0961319394,4453623.046962745,40.22903180988338,-110.03661976632092,3603S02WU,V.1
36,3,2,2,2,2,581967.8125611322,4452307.855846495,40.21718348099803,-110.0366851627,3603S02WU,V.1
36,3,2,2,2,2,581981.4579602017,4450978.395871925,40.2052061090777,-110.03669440571024,3603S02WU,V.1
36,3,2,2,2,2,581981.4579602017,4450978.395871925,40.2052061090777,-110.03669440571024,3603S02WU,V.1
36,3,2,2,2,2,579332.6117979115,4450996.785994826,40.205626585527014,-110.06781287480285,3603S02WU,V.1
36,3,2,2,2,2,578000.6164661222,4450990.534899592,40.20569524835174,-110.08346315369918,3603S02WU,V.1
36,3,2,2,2,2,576668.621134333,4450984.28380436,40.20576179534152,-110.09911350373638,3603S02WU,V.1
35,3,2,5,2,2,552045.8510078767,4443313.783675314,40.138548217751385,-110.38904148012892,3503S05WU,V.1
35,3,2,5,2,2,552046.3434850447,4444633.013583392,40.150433213988244,-110.38892921697679,3503S05WU,V.1
35,3,2,5,2,2,552046.8359622128,4445952.243491469,40.162318185494044,-110.38881688848727,3503S05WU,V.1
35,3,2,5,2,2,552046.8359622128,4447247.243491469,40.173984875141905,-110.38871223709265,3503S05WU,V.1
35,3,2,5,2,2,552046.8359622128,4448542.243491469,40.185651540980146,-110.38860752459945,3503S05WU,V.1
35,3,2,5,2,2,553368.2218594465,4448545.536315724,40.18559819473294,-110.37308584260865,3503S05WU,V.1
35,3,2,5,2,2,554689.6077566803,4448548.82913998,40.185542767553514,-110.35756421236792,3503S05WU,V.1
35,3,2,5,2,2,556001.7530973222,4448555.0316098,40.185512089052494,-110.34215092370069,3503S05WU,V.1
35,3,2,5,2,2,557313.898437964,4448561.23407962,40.185479358495485,-110.3267376772795,3503S05WU,V.1
35,3,2,5,2,2,557307.3005390891,4447241.250569219,40.173588210177385,-110.32693269534144,3503S05WU,V.1
35,3,2,5,2,2,557300.7026402142,4445921.267058819,40.16169703664404,-110.32712761646776,3503S05WU,V.1
35,3,2,5,2,2,557305.0021334625,4444605.494083432,40.149843027090796,-110.32719413087683,3503S05WU,V.1
35,3,2,5,2,2,557309.3016267107,4443289.721108045,40.13798899313529,-110.3272605934819,3503S05WU,V.1
35,3,2,5,2,2,555996.2444932552,4443292.464806587,40.13810222486095,-110.34267303105108,3503S05WU,V.1
35,3,2,5,2,2,554683.1873597997,4443295.208505129,40.13821340559851,-110.35808554723214,3503S05WU,V.1
35,3,2,5,2,2,553375.3199408078,4443308.987399836,40.138421622328636,-110.37343630963642,3503S05WU,V.1
35,3,2,5,2,2,552067.4525218158,4443322.766294543,40.13862780476167,-110.38878719168174,3503S05WU,V.1
16,4,2,1,2,2,580817.4568584858,4438692.687207294,40.09464538737173,-110.05191016740226,1604S01WU,V.1
16,4,2,1,2,2,580816.9381383552,4440013.5971054435,40.10654473450605,-110.05175106496868,1604S01WU,V.1
16,4,2,1,2,2,580816.4194182245,4441334.507003592,40.11844405659275,-110.05159186633175,1604S01WU,V.1
16,4,2,1,2,2,580816.9381383552,4442655.416901742,40.130343253896626,-110.05142039616818,1604S01WU,V.1
16,4,2,1,2,2,580817.4568584858,4443976.326799892,40.14224242606516,-110.0512488254275,1604S01WU,V.1
16,4,2,1,2,2,582136.8362444472,4443977.599710109,40.142125965681046,-110.03576195319846,1604S01WU,V.1
16,4,2,1,2,2,583456.2156304084,4443978.872620326,40.14200743445638,-110.02027517565965,1604S01WU,V.1
16,4,2,1,2,2,584775.5950163697,4443980.145530542,40.14188683242818,-110.00478849441451,1604S01WU,V.1
16,4,2,1,2,2,586094.9744023309,4443981.418440759,40.141764159634114,-109.98930191106643,1604S01WU,V.1
16,4,2,1,2,2,586096.7777187129,4442662.409673484,40.1298820981665,-109.98945677843892,1604S01WU,V.1
16,4,2,1,2,2,586098.5810350948,4441343.400906208,40.11800001175299,-109.98961154859985,1604S01WU,V.1
16,4,2,1,2,2,586105.6901362368,4440023.56005206,40.10610986179824,-109.98970408777286,1604S01WU,V.1
16,4,2,1,2,2,586112.7992373789,4438703.71919791,40.094219687268335,-109.98979655139526,1604S01WU,V.1
