4301353731,Grid,0.93,581317.988761148,4451313.01008725,4301353731
4301353731,Grid,0.93,581317.988761148,4451313.01008725,4301353731
4301353741,True,NULL,567928.563985956,4460225.57531438,4301353741
4301353742,True,NULL,572124.001819442,4460038.02087097,4301353742
4301353742,True,NULL,572124.001819442,4460038.02087097,4301353742
4301353743,True,NULL,581212.017666488,4460468.01314386,4301353743
4301353743,True,NULL,581212.017666488,4460468.01314386,4301353743
4301353748,True,NULL,572127.997971791,4460037.94813432,4301353748
4301353748,True,NULL,572127.997971791,4460037.94813432,4301353748
4301353750,True,NULL,572260.936889037,4460030.7858964,4301353750
4301353751,True,NULL,572119.15883702,4460037.75247648,4301353751
4301353773,True,NULL,567924.059030072,4460225.53467979,4301353773
4301353774,True,NULL,567905.698209075,4460225.48010009,4301353774
4301353775,True,NULL,567910.28816402,4460225.52149021,4301353775
4301353776,True,NULL,567914.878118973,4460225.56288313,4301353776
4301353777,True,NULL,567919.468073938,4460225.60427885,4301353777
4301353778,True,NULL,567892.013343466,4460225.35671282,4301353778
4301353779,True,NULL,567896.603298381,4460225.3980946,4301353779
4301353780,True,NULL,567800.638298563,4460234.08004793,4301353780
4301353781,True,NULL,567933.965522739,4460088.53088548,4301353781
4301353782,True,NULL,567887.422387941,4460225.42633141,4301353782
4301353783,True,NULL,567805.143248406,4460234.12060876,4301353783
4301353784,True,NULL,567820.021081756,4460233.92156243,4301353784
4301353786,True,NULL,567814.324145775,4460234.09227177,4301353786
4301353787,True,NULL,567809.733197313,4460234.16193765,4301353787
4301353788,True,NULL,567901.193253306,4460225.43947917,4301353788
4301353789,True,NULL,567828.008993731,4460234.21551806,4301353789
4301353790,True,NULL,567841.694841726,4460234.22779165,4301353790
4301353791,True,NULL,567837.188891789,4460234.29820653,4301353791
4301353792,True,NULL,567832.598942755,4460234.2568609,4301353792
4301353797,True,NULL,568129.01053474,4463596.00369288,4301353797
4301353797,True,NULL,568129.01053474,4463596.00369288,4301353797
4301353798,True,NULL,568129.607273273,4463595.78708278,4301353798
4301353824,Grid,0.93,580441.22603415,4456439.8227578,4301353824
4301353825,Grid,0.93,580433.48704576,4456439.74019594,4301353825
4301353826,True,NULL,552114.479962227,4450824.81628593,4301353826
4301353827,True,NULL,552114.521317486,4450818.82254231,4301353827
4301353859,Grid,0.88,574031.391372817,4453766.03595834,4301353859
4301353875,True,NULL,564748.291275152,4463382.43036095,4301353875
4301353878,True,NULL,564750.915640758,4463373.68345986,4301353878
4301353883,True,NULL,558312.697185283,4458972.22371734,4301353883
4301353893,Grid,0.87,573006.002313321,4453308.02148599,4301353893
4301353894,Grid,0.87,573013.028099409,4453302.98312571,4301353894
4301353895,Grid,0.88,573105.394659649,4453429.75930695,4301353895
4301353896,Grid,0.85,570065.208296982,4450235.22520815,4301353896
4301353897,True,NULL,558351.244394354,4457946.73902413,4301353897
4301353899,True,NULL,572140.242498553,4460037.621382,4301353899
4301353900,True,NULL,568119.831716187,4463596.2535914,4301353900
4301353906,True,NULL,552179.778362952,4452804.29905372,4301353906
4301353908,True,NULL,558549.546205506,4451017.25995925,4301353908
4301353909,True,NULL,558549.597832712,4451010.60022579,4301353909
4301353918,True,NULL,578906.980507708,4447674.99679427,4301353918
4301353919,True,NULL,578912.313197986,4447678.04966926,4301353919
4301353921,True,NULL,552106.668428131,4452302.07023272,4301353921
4301353922,Grid,0.78,561514.996507592,4440483.8617529,4301353922
4301353923,True,NULL,552106.668428131,4452302.07023272,4301353923
4301353925,True,NULL,564498.985871262,4460169.66731796,4301353925
4301353928,True,NULL,551847.571178941,4454097.39077326,4301353928
4301353930,Grid,0.932902,581135.567901979,4474093.41344727,4301353930
4301353931,True,NULL,558376.975804471,4456820.03281918,4301353931
4301353931,True,NULL,558376.974085447,4456820.25481226,4301353931
4301353932,True,NULL,558497.875541145,4456801.87743127,4301353932
4301353933,True,NULL,558499.104578885,4456807.88114263,4301353933
4301353933,True,NULL,558496.128301933,4456807.85804802,4301353933
4301353935,True,NULL,558496.223040748,4456795.64842795,4301353935
4301353935,True,NULL,558497.070823149,4456795.98801592,4301353935
4301353936,True,NULL,558375.746672095,4456814.02912864,4301353936
4301353936,True,NULL,558376.001781295,4456814.03110407,4301353936
4301353937,True,NULL,558376.931109822,4456825.80463948,4301353937
4301353937,True,NULL,558378.291690101,4456825.8151754,4301353937
4301353955,True,NULL,581255.740340598,4453766.87975376,4301353955
4301353956,True,NULL,581262.791929424,4453767.84376708,4301353956
4301353957,True,NULL,581271.299339434,4453767.9353848,4301353957
4301353958,True,NULL,581279.041082578,4453768.01876526,4301353958
4301353961,True,NULL,545286.547159464,4450203.15326107,4301353961
4301353961,True,NULL,545286.551817051,4450202.37629683,4301353961
4301353962,True,0.64,541349.029427361,4428038.39710638,4301353962
4301353963,True,0.64,541352.626849586,4428020.43559463,4301353963
4301353964,True,NULL,558599.672181348,4448020.92826788,4301353964
4301353965,True,NULL,551864.977110307,4449071.95780604,4301353965
4301353965,True,NULL,551865.062994971,4449071.84739529,4301353965
4301353966,True,0.64,542576.520627412,4427626.49642404,4301353966
4301353967,True,0.64,542559.664991764,4427633.39477372,4301353967
4301353968,True,NULL,551865.02033717,4449078.06311207,4301353968
4301353968,True,NULL,551865.021098917,4449077.95211713,4301353968
4301353969,True,NULL,551864.979964563,4449083.94584408,4301353969
4301353969,True,NULL,551864.979202816,4449084.05683903,4301353969
4301353970,GRID,0.96,584301.98767612,4466528.97971976,4301353970
4301353971,GRID,0.96,584301.969978448,4466522.98478951,4301353971
4301353972,GRID,0.96,584301.611312648,4466517.09704833,4301353972
4301353973,GRID,0.96,585366.01808602,4463163.95403503,4301353973
4301353974,GRID,0.96,585366.035046354,4463169.94894972,4301353974
4301353975,GRID,0.63,541581.392792672,4429628.88144711,4301353975
4301353975,True,NULL,541581.392792672,4429628.88144711,4301353975
4301353976,GRID,0.63,540584.543375981,4429205.26922838,4301353976
4301353977,GRID,0.63,540575.028609917,4429212.98805954,4301353977
4301353978,GRID,0.63,540579.828663103,4429209.12887017,4301353978
4301353979,GRID,0.63,540598.772296155,4429193.80176717,4301353979
4301353980,GRID,0.78,560995.154740554,4425626.67131591,4301353980
4301353982,GRID,0.92,579166.839035348,4463446.96626814,4301353982
4301353984,GRID,0.92,579172.955312988,4463447.14164482,4301353984
4301353985,GRID,0.91,577980.124821612,4462993.30478892,4301353985
4301353986,GRID,0.91,578046.265366698,4462998.87502648,4301353986
4301353987,GRID,0.91,577992.27315234,4462993.65272545,4301353987
4301353988,True,0.97,586261.19101959,4472971.09217191,4301353988
4301353989,True,NULL,564518.18540038,4460200.80233031,4301353989
4301353997,True,NULL,552367.713714907,4447785.04766226,4301353997
4301353998,True,0.66,562200.846520015,4382571.13216337,4301353998
4301354001,Grid,0.69,564061.522753692,4381770.00500907,4301354001
4301354003,GRID,0.92,578982.673428352,4456526.7538075,4301354003
4301354004,GRID,0.92,578997.896054629,4456526.91329022,4301354004
4301354005,GRID,0.91,579073.159925982,4456527.59124829,4301354005
4301354006,GRID,0.91,579050.368506623,4456527.35225359,4301354006
4301354007,True,NULL,551645.043277649,4452042.15370774,4301354007
4301354007,True,NULL,551644.958947455,4452042.04213026,4301354007
4301354008,True,NULL,551650.969651217,4452941.96605669,4301354008
4301354008,True,NULL,551623.651795537,4452042.00741509,4301354008
4301354021,True,NULL,558565.099241473,4449548.82270767,4301354021
4301354022,True,NULL,558570.972405628,4449548.8682304,4301354022
4301354023,True,NULL,558576.845569797,4449548.91375768,4301354023
4301354024,True,NULL,558558.37271421,4449669.87374079,4301354024
4301354024,True,NULL,558558.37271421,4449669.87374079,4301354024
4301354025,True,NULL,558575.906807315,4449670.00965019,4301354025
4301354025,True,NULL,558576.163018662,4449669.90063442,4301354025
4301354026,True,NULL,558570.204831581,4449669.85444685,4301354026
4301354026,True,NULL,558570.033737282,4449669.9641226,4301354026
4301354032,True,NULL,545458.937836863,4451610.87946714,4301354032
4301354033,True,NULL,545458.973251622,4451604.99672478,4301354033
4301354034,True,NULL,551842.113572235,4455794.89450361,4301354034
4301354038,GRID,0.97,586086.107488992,4450579.11780378,4301354038
4301354040,GRID,0.97,586084.442493963,4450560.89295638,4301354040
4301354041,GRID,0.97,586085.617243749,4450554.91172706,4301354041
4301354042,True,NULL,552376.835962213,4447943.0639712,4301354042
4301354043,True,NULL,552376.066885246,4447931.18163279,4301354043
4301354045,True,NULL,545459.009334544,4451599.00298732,4301354045
4301354046,True,NULL,558561.135240059,4454240.08581044,4301354046
4301354048,True,NULL,558561.180900176,4454234.20301661,4301354048
4301354049,True,NULL,552482.783840868,4451847.01904722,4301354049
4301354050,True,NULL,552482.82550201,4451841.02529333,4301354050
4301354052,True,NULL,552114.249636144,4450784.18850156,4301354052
4301354055,True,NULL,557515.240375404,4460864.14233063,4301354055
4301354057,True,NULL,558563.700344112,4452813.16636296,4301354057
4301354058,True,NULL,558563.746846545,4452807.17258621,4301354058
4301354059,True,NULL,558563.79593239,4452800.84582192,4301354059
4301354062,True,NULL,558564.246644516,4449669.80826398,4301354062
4301354062,True,NULL,558564.160667262,4449669.91859958,4301354062
4301354063,True,NULL,585763.01144367,4443954.09815713,4301354063
4301354063,True,NULL,585763.01144367,4443954.09815713,4301354063
4301354065,True,NULL,588722.02958737,4443986.97943397,4301354065
4301354066,True,NULL,588727.907393913,4443987.04832641,4301354066
4301354074,GRID,0.83,567932.575306376,4458442.07075302,4301354074
4301354075,GRID,0.83,567925.008589017,4458442.00253765,4301354075
4301354076,GRID,0.83,567917.35685239,4458441.93356354,4301354076
4301354077,GRID,0.83,567909.705115792,4458441.8645972,4301354077
4301354080,GRID,0.87,572684.791569459,4460040.0820648,4301354080
4301354082,True,NULL,552482.866391603,4451835.14253494,4301354082
4301354083,True,NULL,558492.964659487,4457927.74607025,4301354083
4301354084,True,NULL,552114.167692754,4450796.06499298,4301354084
4301354085,GRID,0.81,564339.759777984,4458847.2302589,4301354085
4301354086,GRID,0.81,564338.845178231,4458854.77080616,4301354086
4301354088,True,NULL,582313.618283579,4446866.09140122,4301354088
4301354089,True,NULL,558648.215095277,4458737.7244655,4301354089
4301354090,True,NULL,558641.760023402,4458736.89719466,4301354090
4301354091,True,NULL,558630.041809806,4458735.02993783,4301354091
4301354092,True,NULL,558630.064267737,4458732.14401888,4301354092
4301354094,True,NULL,558271.216734565,4459256.95993417,4301354094
4301354096,True,NULL,551822.643116393,4455793.98366873,4301354096
4301354097,True,NULL,552088.764119263,4454378.10883655,4301354097
4301354099,True,NULL,552088.849181946,4454365.78829603,4301354099
4301354100,True,NULL,552088.889797392,4454359.9055155,4301354100
4301354101,GRID,0.64,541916.293411072,4449555.45229647,4301354101
4301354102,True,NULL,558554.965759394,4459216.75683422,4301354102
4301354103,True,NULL,558560.831401971,4459216.8024309,4301354103
4301354104,True,NULL,558567.281754049,4459218.18462217,4301354104
4301354105,True,NULL,551789.677884823,4449910.9361136,4301354105
4301354106,True,NULL,551787.159478124,4449905.8128373,4301354106
4301354107,True,NULL,551792.276075259,4449916.83693986,4301354107
4301354108,GRID,0.91,578157.695990926,4456778.69596908,4301354108
4301354109,GRID,0.91,578150.042424529,4456778.61662766,4301354109
4301354110,True,NULL,552244.224350555,4451520.1325402,4301354110
4301354112,GRID,0.86,571406.014643438,4457480.89315352,4301354112
4301354113,GRID,0.86,571406.087200929,4457473.23434006,4301354113
4301354114,True,0.86,571405.870579705,4457496.0997834,4301354114
4301354115,True,0.86,571405.942085842,4457488.55196707,4301354115
4301354117,True,0.86,571405.976171331,4457458.02529405,4301354117
4301354117,True,0.86,571406.231264046,4457458.02771071,4301354117
4301354118,GRID,0.86,571406.158706761,4457465.68652399,4301354118
4301354121,True,NULL,558641.368190053,4457038.87423037,4301354121
4301354122,True,NULL,558299.812137395,4458494.91988514,4301354122
4301354123,True,NULL,558294.047268629,4458492.76621583,4301354123
4301354124,True,NULL,558288.959960402,4458490.95080302,4301354124
4301354125,True,NULL,558283.024192047,4458488.90682365,4301354125
4301354132,True,NULL,558557.955323731,4449547.99032772,4301354132
4301354133,True,NULL,545458.901753861,4451616.87320471,4301354133
4301354134,True,NULL,582462.922092954,4453642.45497704,4301354134
4301354135,True,NULL,558007.712269842,4449315.85947926,4301354135
4301354136,True,NULL,558007.757427268,4449309.97673142,4301354136
4301354138,GRID,0.81,564537.542191198,4457365.00451402,4301354138
4301354139,GRID,0.81,564537.477565366,4457372.55230489,4301354139
4301354140,GRID,0.81,564537.607767317,4457357.34572632,4301354140
4301354141,GRID,0.81,564537.41198906,4457380.21109277,4301354141
4301354142,GRID,0.81,564506.78998665,4457391.16047277,4301354142
4301354143,GRID,0.81,564537.262332324,4457387.75815576,4301354143
4301354144,GRID,0.81,564507.200844069,4457353.08925569,4301354144
4301354145,GRID,0.81,564537.823000133,4457342.13987616,4301354145
4301354146,GRID,0.81,564506.855532071,4457383.50168487,4301354146
4301354147,GRID,0.81,564507.070703638,4457368.29583396,4301354147
4301354148,GRID,0.81,564507.006108249,4457375.84362476,4301354148
4301354149,GRID,0.81,564537.758374492,4457349.68766676,4301354149
4301354150,GRID,0.81,564507.136248865,4457360.63704632,4301354150
4301354160,GRID,0.86,571544.224163005,4458956.27151981,4301354160
4301354161,GRID,0.86,571543.705916204,4459001.89070942,4301354161
4301354162,GRID,0.86,571543.922006009,4458979.13620933,4301354162
4301354163,GRID,0.86,571513.4523087,4458982.51016329,4301354163
4301354164,GRID,0.86,571513.306905261,4458997.82782653,4301354164
4301354165,GRID,0.86,571513.668305793,4458959.75566421,4301354165
4301354166,GRID,0.86,571513.07754168,4459013.03368558,4301354166
4301354167,GRID,0.86,571544.152484758,4458963.81935363,4301354167
4301354168,GRID,0.86,571543.777594875,4458994.34287516,4301354168
4301354169,GRID,0.86,571513.379607033,4458990.16899487,4301354169
4301354170,GRID,0.86,571513.596658079,4458967.30349796,4301354170
4301354171,GRID,0.86,571543.850327541,4458986.68404342,4301354171
4301354172,GRID,0.86,571513.150243572,4459005.37485373,4301354172
4301354173,GRID,0.86,571513.523956618,4458974.96232936,4301354173
4301354174,GRID,0.86,571543.994738468,4458971.47737777,4301354174
4301354175,True,NULL,561417.45612523,4445490.94197419,4301354175
4301354176,True,NULL,561414.780010521,4445483.81611947,4301354176
4301354177,True,NULL,561412.086947788,4445476.67902811,4301354177
4301354178,True,NULL,561409.419339104,4445469.55324469,4301354178
4301354179,True,NULL,561755.789526902,4443897.56468023,4301354179
4301354180,True,NULL,561748.206486834,4443897.72482443,4301354180
4301354181,True,NULL,558612.016833884,4448021.02396611,4301354181
4301354183,True,NULL,558606.227617513,4448020.97908443,4301354183
4301550008,True,NULL,548005.108136993,4278156.90126178,4301550008
4301550009,Grid,1.1,546319.229727377,4277984.59256668,4301550009
4301550011,GRID,0.89,577649.15644669,4272857.33837523,4301550011
4301550011,GRID,0.89,577649.15644669,4272857.33837523,4301550011
4301915925,True,NULL,611636.024597308,4268364.0358681,4301915925
4301950089,GRID,0.93,582967.238123216,4306051.34664865,4301950089
4301950089,GRID,0.93,582967.238123216,4306051.34664865,4301950089
4301950089,GRID,0.93,582967.15606158,4306050.90184937,4301950089
4301950095,True,NULL,611160.047763637,4267400.12489109,4301950095
4302330020,Grid,-2,430427.99572111,4398317.95368158,4302330020
4302330020,Grid,-2,430427.99572111,4398317.95368158,4302330020
4302330020,Grid,-2,430427.99572111,4398317.95368158,4302330020
4302330020,Grid,-2,430427.99572111,4398317.95368158,4302330020
4303730825,Grid,1.3,643505.61956852,4154609.8523204,4303730825
4303750003,True,NULL,630194.012085568,4237734.94639687,4303750003
4303750003,True,NULL,630194.012085568,4237734.94639687,4303750003
4304731041,Grid,1.42,647277.776454523,4382105.20183954,4304731041
4304752495,True,NULL,644140.706936223,4450135.58328073,4304752495
4304752512,True,NULL,644227.401850906,4450046.29381411,4304752512
4304752513,True,NULL,644231.664753612,4450046.04205625,4304752513
4304752516,True,NULL,644235.927656709,4450045.79030079,4304752516
4304752523,True,NULL,644244.447107062,4450045.61980323,4304752523
4304752524,True,NULL,644248.448261127,4450045.6961856,4304752524
4304752532,True,NULL,644136.450441619,4450135.50208232,4304752532
4304752534,True,NULL,644144.969783671,4450135.33147537,4304752534
4304752535,True,NULL,644153.493362014,4450134.93887388,4304752535
4304752536,True,NULL,644218.87816531,4450046.68633496,4304752536
4304752537,True,NULL,644223.14106729,4450046.43457231,4304752537
4304752540,True,NULL,644166.281908895,4450134.18348654,4304752540
4304752541,True,NULL,644157.756210581,4450134.6870757,4304752541
4304752649,True,NULL,644149.230513841,4450135.19067445,4304752649
4304752704,True,NULL,626948.527041085,4431602.40462359,4304752704
4304752705,True,NULL,626936.411540959,4431602.09123959,4304752705
4304752711,True,NULL,626951.597192294,4431602.56693323,4304752711
4304752714,True,NULL,626945.540369327,4431602.35473774,4304752714
4304752721,True,NULL,626176.373000776,4431428.44530052,4304752721
4304752722,True,NULL,626939.398212735,4431602.14112186,4304752722
4304752724,True,NULL,626942.468364099,4431602.3034278,4304752724
4304752728,True,NULL,626179.344992479,4431429.3828596,4304752728
4304752729,True,NULL,626182.231648281,4431430.31900318,4304752729
4304752742,True,NULL,626185.118303413,4431431.25514788,4304752742
4304753604,True,NULL,623328.735155256,4431760.7497883,4304753604
4304753605,True,NULL,622867.096787576,4431652.90510151,4304753605
4304753606,True,NULL,622864.181149978,4431653.74617356,4304753606
4304753607,True,NULL,622861.263718726,4431654.69824357,4304753607
4304753608,True,NULL,623319.599361889,4431760.93461937,4304753608
4304753609,True,NULL,623325.66144712,4431760.81093587,4304753609
4304753611,True,NULL,622664.649304731,4431874.24007618,4304753611
4304753612,True,NULL,622658.81645654,4431876.03336924,4304753612
4304753613,True,NULL,622858.348082535,4431655.53931783,4304753613
4304753622,True,NULL,623322.587739083,4431760.87208469,4304753622
4304753623,True,NULL,622670.482155825,4431872.44678755,4304753623
4304753623,True,NULL,622670.482155825,4431872.44678755,4304753623
4304753624,True,NULL,623428.025808519,4431422.84366446,4304753624
4304753625,True,NULL,623422.194219538,4431424.52538568,4304753625
4304753626,True,NULL,623419.278426072,4431425.36624795,4304753626
4304753627,True,NULL,623416.362633288,4431426.20711133,4304753627
4304753634,True,NULL,623430.943406558,4431421.89180863,4304753634
4304753636,True,NULL,623425.110013687,4431423.68452452,4304753636
4304754211,True,1.160815,611773.37981323,4444301.91540772,4304754211
4304754212,True,1.160828,611774.94582426,4444317.03754086,4304754212
4304754392,True,1.16,611912.994330793,4443624.30081975,4304754392
4304754396,True,1.16,611163.755541905,4445170.67697482,4304754396
4304754397,True,1.16,611149.533014654,4445176.13017906,4304754397
4304754398,True,1.160078,611669.283433222,4444716.04574311,4304754398
4304754506,True,1.160194,611684.616232854,4444716.27198864,4304754506
4304754547,True,1.18,613888.356307292,4444109.95193639,4304754547
4304754548,True,1.18,613888.04233407,4444125.15739045,4304754548
4304754549,True,1.18,613888.722048609,4444091.30554259,4304754549
4304754560,True,NULL,620508.02283162,4431673.86559004,4304754560
4304754583,True,NULL,620511.000616554,4431674.46792964,4304754583
4304754584,True,NULL,620505.045046259,4431673.26325162,4304754584
4304754585,True,NULL,620513.978401056,4431675.07027041,4304754585
4304754586,True,NULL,620501.981929456,4431672.65956143,4304754586
4304754587,True,NULL,620103.092932226,4431739.84358959,4304754587
4304754588,True,NULL,620100.109884807,4431739.57439967,4304754588
4304754589,True,NULL,620109.144356716,4431740.38332151,4304754589
4304754590,True,NULL,620106.161309633,4431740.11412921,4304754590
4304754591,True,NULL,619646.06964258,4431737.74198765,4304754591
4304754593,True,NULL,619652.122834796,4431738.17035843,4304754593
4304754617,True,NULL,619643.001254944,4431737.47163413,4304754617
4304754620,True,NULL,619649.052699979,4431738.01099902,4304754620
4304754774,True,1.154745,616263.361591177,4448568.73209083,4304754774
4304754853,Grid,1.154745,610906.133358768,4448620.35156087,4304754853
4304755100,True,1.130956,608125.887339266,4448912.02402934,4304755100
4304755239,True,1.16,611177.976459625,4445165.33479494,4304755239
4304755314,True,0,593233.928791285,4452330.50841149,4304755314
4304755315,True,1.022,593233.843561721,4452330.51846046,4304755315
4304755316,True,1.0221,593225.405836183,4452331.51331261,4304755316
4304755360,GRID,1.12,604982.576462737,4450901.48066145,4304755360
4304755369,GRID,1.12,604982.492393774,4450925.90386859,4304755369
4304755542,True,1.2,616616.067345786,4447653.98670193,4304755542
4304755543,True,1.2,616612.178208031,4447668.6930872,4304755543
4304755607,GRID,1.15,609925.436572404,4449793.85129127,4304755607
4304755659,True,NULL,632793.418949591,4451596.61090664,4304755659
4304755660,True,NULL,632790.409633534,4451593.44900156,4304755660
4304755661,True,NULL,632781.886476891,4451584.30527561,4304755661
4304755662,True,NULL,632795.99880896,4451599.98733236,4304755662
4304755663,True,NULL,632778.790089129,4451581.25288014,4304755663
4304755664,True,NULL,632787.649790445,4451590.62459041,4304755664
4304755665,True,NULL,632784.640469539,4451587.46268778,4304755665
4304755734,GRID,0.98,587438.19216933,4450770.04628861,4304755734
4304755734,True,0.98,587438.021951368,4450770.04431821,4304755734
4304755736,True,NULL,587429.98284953,4450765.95483172,4304755736
4304755736,GRID,0.98,587429.981564773,4450766.06582885,4304755736
4304755737,GRID,0.98,587616.537255345,4451898.33141642,4304755737
4304755738,True,0,588138.414621097,4450680.71559337,4304755738
4304755741,True,0,588146.834964694,4450688.58470734,4304755741
4304755742,True,0,588138.492328914,4450674.05576366,4304755742
4304755743,True,0,588146.744296563,4450696.35450889,4304755743
4304755749,True,NULL,588903.960025061,4450431.02760532,4304755749
4304755750,True,NULL,590292.008767441,4450595.02692798,4304755750
4304755750,True,NULL,590292.008767441,4450595.02692798,4304755750
4304755751,True,0,589663.70457917,4450545.46913221,4304755751
4304755753,True,0,589672.215771584,4450545.57016088,4304755753
4304755754,True,0,589680.726964044,4450545.67119915,4304755754
4304755756,True,0,589689.224977938,4450546.88221947,4304755756
4304755757,GRID,0.99,588492.597001791,4450318.18263311,4304755757
4304755758,GRID,0.99,588484.124576962,4450314.75302408,4304755758
4304755762,GRID,0.99,588458.70595789,4450304.57525198,4304755762
4304755763,GRID,0.99,588475.653444583,4450311.21242757,4304755763
4304755792,Grid,0.99,588889.300117625,4450447.06292471,4304755792
